sample	project	Mixnumber	denovofrag	frag	cov	signal	sampleType	virus	gatkReads	denovoAssemble
Tony_Ebola_2014.Mix3_rand.63	Tony_Ebola_2014	3	165	1	2.00440776699029	0.463889838371014	Blood	EBOLA	1482	T
Tony_Ebola_2014.Mix2_rand.32	Tony_Ebola_2014	2	0	0	0	0	Blood	EBOLA	0	F
Tony_Ebola_2014.Mix4_rand.33	Tony_Ebola_2014	4	231	3	5.1320885	0.959017524492894	Blood	EBOLA	2740	T
Tony_Ebola_2014.Mix7_rand.4	Tony_Ebola_2014	7	435	4	9.05640389221557	0.850134674799968	Blood	EBOLA	445	T
Tony_Ebola_2014.Mix3_rand.33	Tony_Ebola_2014	3	5783	2	100	0.653893347923318	Blood	EBOLA	197940	T
Tony_Ebola_2014.Mix10_rand.40	Tony_Ebola_2014	10	593	1	99.9894795895641	6.55808595358105	Blood	EBOLA	420324	T
Tony_Ebola_2014.Mix6_rand.79	Tony_Ebola_2014	6	5860	4	100	0.662044112720878	Blood	EBOLA	297126	T
Tony_Ebola_2014.Mix10_rand.54	Tony_Ebola_2014	10	6164	4	100	0.629563194114174	Blood	EBOLA	299958	T
Tony_Ebola_2014.Mix4_rand.17	Tony_Ebola_2014	4	6133	2	100	0.619064209359919	Blood	EBOLA	200641	T
Tony_Ebola_2014.Mix4_rand.94	Tony_Ebola_2014	4	341	21	71.8445205664454	8.48559983553349	Blood	EBOLA	97685	T
Tony_Ebola_2014.Mix4_rand.30	Tony_Ebola_2014	4	193	3	100	18.4640176004014	Blood	EBOLA	17749	T
Tony_Ebola_2014.Mix3_rand.98	Tony_Ebola_2014	3	59	1	1.63517475728155	1.09796699015372	Blood	EBOLA	718	T
Tony_Ebola_2014.Mix7_rand.11	Tony_Ebola_2014	7	433	1	100	8.69939983586038	Blood	EBOLA	405861	T
Tony_Ebola_2014.Mix3_rand.82	Tony_Ebola_2014	3	109	3	5.31668694610778	2.14285714285714	Blood	EBOLA	2747	T
Tony_Ebola_2014.Mix3_rand.84	Tony_Ebola_2014	3	135	19	69.4867358616843	19.9307099956126	Blood	EBOLA	97685	T
Tony_Ebola_2014.Mix6_rand.12	Tony_Ebola_2014	6	304	1	99.7837724785237	11.3906216131596	Blood	EBOLA	405421	T
Tony_Ebola_2014.Mix6_rand.96	Tony_Ebola_2014	6	348	1	99.8734396807721	10.2745672581258	Blood	EBOLA	308550	T
Tony_Ebola_2014.Mix8_rand.11	Tony_Ebola_2014	8	449	1	100	8.42106197518152	Blood	EBOLA	405868	T
Tony_Ebola_2014.Mix3_rand.4	Tony_Ebola_2014	3	0	0	0	0	Blood	EBOLA	8	F
Tony_Ebola_2014.Mix7_rand.92	Tony_Ebola_2014	7	409	1	99.878710535809	9.19303628472391	Blood	EBOLA	112462	T
Tony_Ebola_2014.Mix5_rand.79	Tony_Ebola_2014	5	242	1	99.778497937215	14.5005634040335	Blood	EBOLA	308272	T
Tony_Ebola_2014.Mix2_rand.70	Tony_Ebola_2014	2	97	3	100	31.8577260255638	Blood	EBOLA	17061	T
Tony_Ebola_2014.Mix6_rand.57	Tony_Ebola_2014	6	194	1	99.7837724785237	18.391095124678	Blood	EBOLA	308176	T
Tony_Ebola_2014.Mix3_rand.100	Tony_Ebola_2014	3	365	1	1.63517475728155	0.177590384912837	Blood	EBOLA	689	T
Tony_Ebola_2014.Mix9_rand.81	Tony_Ebola_2014	9	566	1	99.9156104364427	6.79009247974765	Blood	EBOLA	307867	T
Tony_Ebola_2014.Mix4_rand.27	Tony_Ebola_2014	4	254	1	99.778497937215	14.4864608221528	Blood	EBOLA	309782	T
Tony_Ebola_2014.Mix3_rand.42	Tony_Ebola_2014	3	0	0	0	0	Blood	EBOLA	18	F
Tony_Ebola_2014.Mix3_rand.13	Tony_Ebola_2014	3	149	1	99.7732233959062	23.5007640605782	Blood	EBOLA	307042	T
Tony_Ebola_2014.Mix4_rand.9	Tony_Ebola_2014	4	0	0	0	0	Blood	EBOLA	7	F
Tony_Ebola_2014.Mix5_rand.87	Tony_Ebola_2014	5	270	4	9.05640389221557	1.33375798157441	Blood	EBOLA	436	T
Tony_Ebola_2014.Mix9_rand.59	Tony_Ebola_2014	9	266	1	100	13.4074937316806	Blood	EBOLA	323331	T
Tony_Ebola_2014.Mix5_rand.62	Tony_Ebola_2014	5	228	1	2.00440776699029	0.345756296404135	Blood	EBOLA	1482	T
Tony_Ebola_2014.Mix7_rand.82	Tony_Ebola_2014	7	5902	4	100	0.657976444456293	Blood	EBOLA	297126	T
Tony_Ebola_2014.Mix7_rand.13	Tony_Ebola_2014	7	313	1	99.720477982819	12.6817815937752	Blood	EBOLA	421787	T
Tony_Ebola_2014.Mix5_rand.85	Tony_Ebola_2014	5	5988	3	100	0.647664563179198	Blood	EBOLA	520097	T
Tony_Ebola_2014.Mix2_rand.63	Tony_Ebola_2014	2	0	0	0	0	Blood	EBOLA	10	F
Tony_Ebola_2014.Mix5_rand.84	Tony_Ebola_2014	5	0	0	0	0	Blood	EBOLA	31	F
Tony_Ebola_2014.Mix3_rand.39	Tony_Ebola_2014	3	278	1	99.8417650294383	12.4566494909811	Blood	EBOLA	15030	T
Tony_Ebola_2014.Mix8_rand.61	Tony_Ebola_2014	8	388	4	9.05640389221557	0.941090064018241	Blood	EBOLA	465	T
Tony_Ebola_2014.Mix8_rand.44	Tony_Ebola_2014	8	5975	2	100	0.629324942762362	Blood	EBOLA	602664	T
Tony_Ebola_2014.Mix4_rand.64	Tony_Ebola_2014	4	5954	2	100	0.635667713758738	Blood	EBOLA	505775	T
Tony_Ebola_2014.Mix3_rand.83	Tony_Ebola_2014	3	5974	2	100	0.635692725966634	Blood	EBOLA	197921	T
Tony_Ebola_2014.Mix10_rand.5	Tony_Ebola_2014	10	363	4	9.43092664359862	1.05371097203069	Blood	EBOLA	1261	T
Tony_Ebola_2014.Mix7_rand.50	Tony_Ebola_2014	7	461	6	13.0070485755674	1.13323560363407	Blood	EBOLA	1142	T
Tony_Ebola_2014.Mix4_rand.84	Tony_Ebola_2014	4	305	21	79.355428380093	10.2654203056769	Blood	EBOLA	98128	T
Tony_Ebola_2014.Mix8_rand.12	Tony_Ebola_2014	8	432	1	99.7837724785237	8.3287106743799	Blood	EBOLA	405422	T
Tony_Ebola_2014.Mix9_rand.97	Tony_Ebola_2014	9	459	1	99.7310270654364	7.88710774069486	Blood	EBOLA	323301	T
Tony_Ebola_2014.Mix10_rand.45	Tony_Ebola_2014	10	673	1	100	5.57566746396018	Blood	EBOLA	310584	T
Tony_Ebola_2014.Mix6_rand.85	Tony_Ebola_2014	6	422	3	100	9.09613457034683	Blood	EBOLA	17498	T
Tony_Ebola_2014.Mix6_rand.3	Tony_Ebola_2014	6	497	1	99.9578067561118	7.61228022960157	Blood	EBOLA	308293	T
Tony_Ebola_2014.Mix5_rand.43	Tony_Ebola_2014	5	5900	2	100	0.638707337858962	Blood	EBOLA	215775	T
Tony_Ebola_2014.Mix5_rand.60	Tony_Ebola_2014	5	410	1	99.7257525241277	9.27900824986136	Blood	EBOLA	307486	T
Tony_Ebola_2014.Mix5_rand.95	Tony_Ebola_2014	5	406	20	75.9691743961714	7.38649476129667	Blood	EBOLA	100842	T
Tony_Ebola_2014.Mix3_rand.55	Tony_Ebola_2014	3	153	6	12.1261569060773	3.44734513937831	Blood	EBOLA	3543	T
Tony_Ebola_2014.Mix9_rand.25	Tony_Ebola_2014	9	5934	4	100	0.658859855248029	Blood	EBOLA	296883	T
Tony_Ebola_2014.Mix3_rand.40	Tony_Ebola_2014	3	196	1	99.720477982819	18.2156277097986	Blood	EBOLA	307042	T
Tony_Ebola_2014.Mix7_rand.60	Tony_Ebola_2014	7	369	4	9.05640389221557	0.988047900470143	Blood	EBOLA	458	T
Tony_Ebola_2014.Mix4_rand.2	Tony_Ebola_2014	4	0	0	0	0	Blood	EBOLA	794	F
Tony_Ebola_2014.Mix8_rand.15	Tony_Ebola_2014	8	485	1	99.7679488545975	7.69562510934175	Blood	EBOLA	307846	T
