sample	project	Mix	gatkReads	asmRef	asmFrag	asmPathogenFrag	asmCov	asmSignal	Virus	CleanSizeRNA	CleanSizeDNA
LA_PRIV_2024.Mix2.rand.63	LA_PRIV_2024	2	343573	GCF_002815255	6	1	99.8771	33.2622555354527	Parainfluenza	2073942	1032477
LA_PRIV_2024.Mix4.rand.86	LA_PRIV_2024	4	458	GCF_002815255	7999	1	1.57811528384279	0.00888617609633198	Parainfluenza	3742805	21912602
LA_PRIV_2024.Mix5.rand.80	LA_PRIV_2024	5	499209	GCF_006298365	1024	16	100	3.92327386912027	Parainfluenza	4666472	21816280
LA_PRIV_2024.Mix10.rand.75	LA_PRIV_2024	10	1377360	GCF_002815255	1234	34	94.1275268007691	3.11811738895697	Parainfluenza	6096758	34611749
LA_PRIV_2024.Mix5.rand.25	LA_PRIV_2024	5	8404	GCF_006298365	980	10	99.463204735121	4.08042515594446	Parainfluenza	1282184	6637352
LA_PRIV_2024.Mix6.rand.68	LA_PRIV_2024	6	110902	GCF_002815255	2397	4	100	1.79288137542407	Parainfluenza	3131182	25028949
LA_PRIV_2024.Mix9.rand.12	LA_PRIV_2024	9	472574	GCF_002815255	659	8	100	7.95887703446746	Parainfluenza	4620720	6389501
LA_PRIV_2024.Mix7.rand.39	LA_PRIV_2024	7	95	NA	NA	NA	NA	NA	Parainfluenza	4517898	18439252
LA_PRIV_2024.Mix2.rand.12	LA_PRIV_2024	2	29547	GCF_002815255	26	2	100	64.471930701316	Parainfluenza	582900	640169
LA_PRIV_2024.Mix10.rand.66	LA_PRIV_2024	10	215562	GCF_000850205	4004	16	100	0.865967999852509	Parainfluenza	4845057	21161609
LA_PRIV_2024.Mix7.rand.1	LA_PRIV_2024	7	147219	GCF_002815255	4500	1	99.8642	0.8073898577695	Parainfluenza	5245014	20337485
LA_PRIV_2024.Mix10.rand.89	LA_PRIV_2024	10	6209424	GCF_002815255	830	3	100	5.08672869141758	Parainfluenza	14168148	21161281
LA_PRIV_2024.Mix3.rand.72	LA_PRIV_2024	3	333	NA	NA	NA	NA	NA	Parainfluenza	2504616	9955887
LA_PRIV_2024.Mix5.rand.82	LA_PRIV_2024	5	358	NA	NA	NA	NA	NA	Parainfluenza	3334969	25167555
LA_PRIV_2024.Mix6.rand.76	LA_PRIV_2024	6	442735	GCF_006298365	892	7	100	5.09626753613086	Parainfluenza	4352124	3202397
LA_PRIV_2024.Mix8.rand.66	LA_PRIV_2024	8	128125	GCF_002815255	3763	5	100	0.928962459509418	Parainfluenza	3482631	20841581
LA_PRIV_2024.Mix6.rand.17	LA_PRIV_2024	6	469440	GCF_002815255	7158	2	100	0.706700893929675	Parainfluenza	6972694	25651554
LA_PRIV_2024.Mix7.rand.44	LA_PRIV_2024	7	44801	GCF_006298365	7054	3	99.5084517477055	0.716037547061807	Parainfluenza	4130568	15283117
LA_PRIV_2024.Mix6.rand.94	LA_PRIV_2024	6	469493	GCF_002815255	98	5	100	20.2502741404889	Parainfluenza	2112155	2106965
LA_PRIV_2024.Mix4.rand.26	LA_PRIV_2024	4	45305	GCF_006298365	1066	1	99.4179373462615	3.97797261068039	Parainfluenza	4278945	849513
LA_PRIV_2024.Mix2.rand.78	LA_PRIV_2024	2	323	NA	NA	NA	NA	NA	Parainfluenza	2312998	21249304
LA_PRIV_2024.Mix4.rand.54	LA_PRIV_2024	4	345770	GCF_002815255	166	1	100	14.5299787677796	Parainfluenza	4401444	572967
LA_PRIV_2024.Mix7.rand.85	LA_PRIV_2024	7	45128	GCF_002815255	4861	5	99.5796325236696	0.721890483817126	Parainfluenza	3455698	39106380
LA_PRIV_2024.Mix4.rand.13	LA_PRIV_2024	4	325	NA	NA	NA	NA	NA	Parainfluenza	2549110	5986689
LA_PRIV_2024.Mix9.rand.24	LA_PRIV_2024	9	128185	GCF_002815255	2590	5	100	1.92619639356202	Parainfluenza	4210326	21054433
LA_PRIV_2024.Mix2.rand.95	LA_PRIV_2024	2	288	NA	NA	NA	NA	NA	Parainfluenza	257753	10614055
LA_PRIV_2024.Mix4.rand.19	LA_PRIV_2024	4	10483	GCF_002815255	9460	14	94.4508925808672	0.369679497191332	Parainfluenza	2571995	2071631
LA_PRIV_2024.Mix8.rand.79	LA_PRIV_2024	8	146199	GCF_002815255	7690	3	100	0.581550817159794	Parainfluenza	4239613	30289787
LA_PRIV_2024.Mix3.rand.26	LA_PRIV_2024	3	772	GCF_006298365	965	18	41.2624200855378	2.02977211194925	Parainfluenza	3691837	202962
LA_PRIV_2024.Mix5.rand.50	LA_PRIV_2024	5	454869	GCF_002815255	6812	4	100	0.765433015693698	Parainfluenza	4087925	1423040
LA_PRIV_2024.Mix9.rand.53	LA_PRIV_2024	9	131184	GCF_002815255	8669	3	100	0.533147008286752	Parainfluenza	6955284	18073748
LA_PRIV_2024.Mix4.rand.55	LA_PRIV_2024	4	25789	GCF_002815255	219	1	99.8577	19.3680302060989	Parainfluenza	1884636	2432066
LA_PRIV_2024.Mix7.rand.61	LA_PRIV_2024	7	5868940	GCF_002815255	291	3	100	10.4475504729634	Parainfluenza	8780594	17618112
LA_PRIV_2024.Mix10.rand.56	LA_PRIV_2024	10	258266	GCF_002815255	657	19	100	5.53866494967824	Parainfluenza	2369509	1790734
LA_PRIV_2024.Mix9.rand.98	LA_PRIV_2024	9	331909	GCF_002815255	3436	24	100	1.22745962004926	Parainfluenza	5476768	25347240
LA_PRIV_2024.Mix3.rand.43	LA_PRIV_2024	3	23589	GCF_002815255	3665	5	99.7090072429907	0.957646637894407	Parainfluenza	3573495	13469282
LA_PRIV_2024.Mix9.rand.40	LA_PRIV_2024	9	381485	GCF_002815255	3183	2	100	0.96056939926068	Parainfluenza	4810925	6962732
LA_PRIV_2024.Mix7.rand.37	LA_PRIV_2024	7	102719	GCF_002815255	7219	1	99.8577	0.623410434614784	Parainfluenza	6250805	17289199
LA_PRIV_2024.Mix9.rand.37	LA_PRIV_2024	9	103009	GCF_002815255	7226	1	100	0.623871749205332	Parainfluenza	6310968	17599976
LA_PRIV_2024.Mix9.rand.62	LA_PRIV_2024	9	526020	GCF_006298365	3962	23	100	0.990983621299331	Parainfluenza	6467159	5845192
LA_PRIV_2024.Mix3.rand.31	LA_PRIV_2024	3	454430	GCF_002815255	787	4	100	5.14448228413043	Parainfluenza	1576442	21890505
LA_PRIV_2024.Mix8.rand.15	LA_PRIV_2024	8	5964582	GCF_002815255	1783	3	100	2.50436836577137	Parainfluenza	10501021	23527862
LA_PRIV_2024.Mix8.rand.50	LA_PRIV_2024	8	897224	GCF_006298365	14438	29	96.3329119815002	0.321222487169971	Parainfluenza	6449543	2256944
LA_PRIV_2024.Mix6.rand.46	LA_PRIV_2024	6	107436	GCF_002815255	8462	1	99.8577	0.584391818060357	Parainfluenza	5243513	3044395
LA_PRIV_2024.Mix5.rand.74	LA_PRIV_2024	5	446376	GCF_002815255	7087	8	100	0.754693456376932	Parainfluenza	6131356	4041623
LA_PRIV_2024.Mix6.rand.75	LA_PRIV_2024	6	935341	GCF_006298365	327	25	100	11.6010536057521	Parainfluenza	4756383	13736986
LA_PRIV_2024.Mix2.rand.2	LA_PRIV_2024	2	129045	GCF_002815255	22	5	99.9805541113199	34.5251920671788	Parainfluenza	1258776	130167
LA_PRIV_2024.Mix3.rand.80	LA_PRIV_2024	3	499072	GCF_006298365	188	17	100	17.3286797916712	Parainfluenza	2730505	1096496
LA_PRIV_2024.Mix8.rand.89	LA_PRIV_2024	8	971	GCF_006298365	722	19	42.9052161171032	2.69708784440316	Parainfluenza	6349400	5356318
LA_PRIV_2024.Mix6.rand.59	LA_PRIV_2024	6	239997	GCF_002815255	8073	7	99.6443279118573	0.563522154280786	Parainfluenza	3318562	21409210
LA_PRIV_2024.Mix9.rand.70	LA_PRIV_2024	9	348988	GCF_002815255	7261	1	99.8771	0.608472915409932	Parainfluenza	6591650	8250404
LA_PRIV_2024.Mix10.rand.9	LA_PRIV_2024	10	6193493	GCF_002815255	11588	3	100	0.330974262975885	Parainfluenza	15601642	28126101
LA_PRIV_2024.Mix2.rand.40	LA_PRIV_2024	2	23828	GCF_002815255	29	5	99.7090072429907	68.0692304295995	Parainfluenza	974630	490671
LA_PRIV_2024.Mix2.rand.74	LA_PRIV_2024	2	102396	GCF_002815255	250	1	99.8577	19.4546645834383	Parainfluenza	1768184	2008684
LA_PRIV_2024.Mix7.rand.15	LA_PRIV_2024	7	198115	GCF_006298365	1673	19	100	2.92267030742096	Parainfluenza	3183099	7724241
LA_PRIV_2024.Mix7.rand.98	LA_PRIV_2024	7	331902	GCF_002815255	1155	24	100	3.87800869315538	Parainfluenza	3640454	17337551
LA_PRIV_2024.Mix3.rand.20	LA_PRIV_2024	3	135741	GCF_006298365	555	10	100	6.14795028692812	Parainfluenza	1057582	1075119
LA_PRIV_2024.Mix3.rand.85	LA_PRIV_2024	3	56	NA	NA	NA	NA	NA	Parainfluenza	1553263	14977958
LA_PRIV_2024.Mix9.rand.75	LA_PRIV_2024	9	1377358	GCF_002815255	1175	34	94.1275268007691	3.25964747250778	Parainfluenza	6049858	34421265
LA_PRIV_2024.Mix8.rand.39	LA_PRIV_2024	8	5766562	GCF_002815255	2469	3	100	1.97780883217643	Parainfluenza	11835820	34242873
LA_PRIV_2024.Mix4.rand.60	LA_PRIV_2024	4	471536	GCF_002815255	796	7	100	6.00176051641815	Parainfluenza	1537346	2314124
LA_PRIV_2024.Mix10.rand.37	LA_PRIV_2024	10	113169	GCF_002815255	9862	1	100	0.37890660131169	Parainfluenza	7297628	18563323
LA_PRIV_2024.Mix2.rand.75	LA_PRIV_2024	2	608	GCF_002815255	6816	4	5.79486748603352	0.0383934237549883	Parainfluenza	1597654	870231
LA_PRIV_2024.Mix9.rand.18	LA_PRIV_2024	9	1247029	GCF_002815255	429	27	94.1016176148397	8.68537454558479	Parainfluenza	5483241	981063
LA_PRIV_2024.Mix8.rand.63	LA_PRIV_2024	8	129487	GCF_002815255	9231	5	100	0.47359231042004	Parainfluenza	2736903	14319330
LA_PRIV_2024.Mix7.rand.41	LA_PRIV_2024	7	6981	GCF_006298365	1101	17	99.5149872493879	3.87809470041611	Parainfluenza	3922494	11693916
LA_PRIV_2024.Mix10.rand.1	LA_PRIV_2024	10	286420	GCF_002815255	7810	8	100	0.443448569842577	Parainfluenza	6429314	21509719
LA_PRIV_2024.Mix2.rand.4	LA_PRIV_2024	2	454735	GCF_002815255	6837	4	100	0.664955144711049	Parainfluenza	2166521	1079545
LA_PRIV_2024.Mix2.rand.57	LA_PRIV_2024	2	6	NA	NA	NA	NA	NA	Parainfluenza	1322298	4217262
LA_PRIV_2024.Mix3.rand.50	LA_PRIV_2024	3	454567	GCF_002815255	131	4	100	30.876729609335	Parainfluenza	2182853	715680
LA_PRIV_2024.Mix8.rand.9	LA_PRIV_2024	8	6138800	GCF_002815255	8836	3	100	0.509807720058433	Parainfluenza	14027874	26516203
LA_PRIV_2024.Mix4.rand.53	LA_PRIV_2024	4	28763	GCF_002815255	7139	3	99.8576794605809	0.628886244090954	Parainfluenza	4835400	11670159
LA_PRIV_2024.Mix4.rand.20	LA_PRIV_2024	4	135875	GCF_006298365	942	11	100	4.37333752784246	Parainfluenza	2442406	2807933
LA_PRIV_2024.Mix7.rand.32	LA_PRIV_2024	7	459324	GCF_006298365	477	5	100	9.29453494482396	Parainfluenza	3288950	21408725
LA_PRIV_2024.Mix2.rand.18	LA_PRIV_2024	2	441987	GCF_006298365	8	7	100	98.5441195087986	Parainfluenza	504042	4876
LA_PRIV_2024.Mix10.rand.3	LA_PRIV_2024	10	5913499	GCF_002815255	1649	3	100	2.72972907352232	Parainfluenza	13396587	41085654
LA_PRIV_2024.Mix8.rand.32	LA_PRIV_2024	8	561625	GCF_002815255	604	19	100	7.74965628086211	Parainfluenza	3603542	35063512
LA_PRIV_2024.Mix7.rand.47	LA_PRIV_2024	7	25844	GCF_002815255	2608	1	99.8577	1.56368840065262	Parainfluenza	3654156	11569707
LA_PRIV_2024.Mix6.rand.64	LA_PRIV_2024	6	129233	GCF_002815255	10206	5	100	0.435336046015855	Parainfluenza	3954563	6431533
LA_PRIV_2024.Mix6.rand.16	LA_PRIV_2024	6	388166	GCF_002815255	1020	1	99.8771	4.05647491463094	Parainfluenza	3987313	1311523
LA_PRIV_2024.Mix4.rand.73	LA_PRIV_2024	4	102534	GCF_002815255	90	1	99.8577	18.2217291760096	Parainfluenza	1720574	7363783
LA_PRIV_2024.Mix8.rand.41	LA_PRIV_2024	8	41884	GCF_002815255	1272	3	99.92885176951	3.55160294499624	Parainfluenza	4063771	11963250
LA_PRIV_2024.Mix6.rand.61	LA_PRIV_2024	6	5868936	GCF_002815255	192	3	100	13.173845593035	Parainfluenza	8717003	17613748
LA_PRIV_2024.Mix10.rand.86	LA_PRIV_2024	10	115266	GCF_002815255	9369	5	100	0.482499457926598	Parainfluenza	5883079	27490350
LA_PRIV_2024.Mix5.rand.88	LA_PRIV_2024	5	232	GCF_002815255	123	1	1.7009	0.353794207460619	Parainfluenza	3089102	1144965
LA_PRIV_2024.Mix2.rand.65	LA_PRIV_2024	2	44537	GCF_006298365	202	3	99.5084517477055	14.6100597278537	Parainfluenza	650699	650915
LA_PRIV_2024.Mix8.rand.6	LA_PRIV_2024	8	4410	GCF_006298365	8572	23	80.9339337876844	0.432710477824539	Parainfluenza	6339477	25558346
LA_PRIV_2024.Mix4.rand.67	LA_PRIV_2024	4	44567	GCF_006298365	489	3	99.5084517477055	8.46943549940825	Parainfluenza	1505014	1606534
LA_PRIV_2024.Mix7.rand.17	LA_PRIV_2024	7	469452	GCF_002815255	7166	2	100	0.705654751743994	Parainfluenza	7189227	26877414
LA_PRIV_2024.Mix9.rand.38	LA_PRIV_2024	9	6231069	GCF_002815255	5035	3	100	0.692065045348284	Parainfluenza	12135137	52372507
LA_PRIV_2024.Mix3.rand.14	LA_PRIV_2024	3	454429	GCF_002815255	6685	4	100	0.778608326461798	Parainfluenza	2693843	11492600
LA_PRIV_2024.Mix5.rand.9	LA_PRIV_2024	5	5771685	GCF_002815255	8029	3	100	0.566227894703474	Parainfluenza	10756782	24033148
LA_PRIV_2024.Mix3.rand.1	LA_PRIV_2024	3	102473	GCF_002815255	3676	1	99.8642	0.929573140447358	Parainfluenza	2207573	16647499
LA_PRIV_2024.Mix10.rand.35	LA_PRIV_2024	10	469731	GCF_002815255	5148	4	100	0.71416180873888	Parainfluenza	5071683	4028043
LA_PRIV_2024.Mix4.rand.36	LA_PRIV_2024	4	129335	GCF_002815255	56	5	100	56.2767733972265	Parainfluenza	1564523	905220
LA_PRIV_2024.Mix9.rand.59	LA_PRIV_2024	9	694415	GCF_006298365	10414	25	100	0.436014909039845	Parainfluenza	4675870	29827226
LA_PRIV_2024.Mix4.rand.59	LA_PRIV_2024	4	110953	GCF_002815255	6976	1	99.8642	0.642560554497175	Parainfluenza	2092557	17534261
LA_PRIV_2024.Mix4.rand.11	LA_PRIV_2024	4	450427	GCF_002815255	1189	5	100	4.15938156493328	Parainfluenza	2517974	6188406
LA_PRIV_2024.Mix10.rand.48	LA_PRIV_2024	10	137385	GCF_002815255	3017	2	100	1.41147104908355	Parainfluenza	3048470	23600185
LA_PRIV_2024.Mix6.rand.98	LA_PRIV_2024	6	229534	GCF_006298365	1113	19	100	3.99892619081387	Parainfluenza	2679685	16094002
LA_PRIV_2024.Mix9.rand.68	LA_PRIV_2024	9	561241	GCF_006298365	3212	14	100	1.37474568519112	Parainfluenza	4111699	27812388
LA_PRIV_2024.Mix10.rand.38	LA_PRIV_2024	10	6231075	GCF_002815255	5049	3	100	0.683328446317604	Parainfluenza	13243173	52484271
LA_PRIV_2024.Mix10.rand.79	LA_PRIV_2024	10	146201	GCF_002815255	10044	3	100	0.436535134499938	Parainfluenza	4971107	38191246
LA_PRIV_2024.Mix9.rand.89	LA_PRIV_2024	9	5767438	GCF_002815255	826	3	100	5.10890112599655	Parainfluenza	13667322	21159939
LA_PRIV_2024.Mix5.rand.70	LA_PRIV_2024	5	348791	GCF_002815255	6833	1	99.8771	0.644445139953888	Parainfluenza	5352322	4842645
LA_PRIV_2024.Mix6.rand.2	LA_PRIV_2024	6	136039	GCF_002815255	863	3	100	4.74415473130126	Parainfluenza	2831621	455267
LA_PRIV_2024.Mix6.rand.95	LA_PRIV_2024	6	45195	GCF_006298365	579	1	99.4179373462615	6.78540687280673	Parainfluenza	5237265	25576547
LA_PRIV_2024.Mix8.rand.68	LA_PRIV_2024	8	552937	GCF_006298365	3209	12	100	1.37599646713082	Parainfluenza	3932995	25030751
LA_PRIV_2024.Mix8.rand.72	LA_PRIV_2024	8	26304	GCF_002815255	12659	1	100	0.323575223705746	Parainfluenza	3814097	13546557
LA_PRIV_2024.Mix8.rand.67	LA_PRIV_2024	8	388228	GCF_002815255	586	1	99.8771	6.72727589541641	Parainfluenza	3805671	3468594
LA_PRIV_2024.Mix7.rand.11	LA_PRIV_2024	7	6380836	GCF_002815255	1315	3	99.9353083116883	3.54335403270929	Parainfluenza	10127913	22279764
LA_PRIV_2024.Mix3.rand.81	LA_PRIV_2024	3	43208	GCF_002815255	11	4	100	88.410501737001	Parainfluenza	513232	3725548
LA_PRIV_2024.Mix10.rand.84	LA_PRIV_2024	10	6282367	GCF_002815255	8958	4	100	0.557405348532858	Parainfluenza	15155926	35768460
LA_PRIV_2024.Mix6.rand.34	LA_PRIV_2024	6	34956	GCF_002815255	957	3	99.1398	4.68847013772706	Parainfluenza	1100303	11396920
LA_PRIV_2024.Mix8.rand.91	LA_PRIV_2024	8	491503	GCF_002815255	3450	9	100	1.2670532711709	Parainfluenza	4812079	20882246
LA_PRIV_2024.Mix5.rand.11	LA_PRIV_2024	5	6216894	GCF_002815255	1311	3	100	3.56816102470265	Parainfluenza	9835896	21992027
LA_PRIV_2024.Mix7.rand.40	LA_PRIV_2024	7	381483	GCF_002815255	3009	2	100	0.996219659060904	Parainfluenza	4370641	5927439
LA_PRIV_2024.Mix3.rand.75	LA_PRIV_2024	3	137354	GCF_002815255	293	2	100	14.4594279315011	Parainfluenza	2255951	13126650
LA_PRIV_2024.Mix4.rand.93	LA_PRIV_2024	4	104	NA	NA	NA	NA	NA	Parainfluenza	1938027	24878678
LA_PRIV_2024.Mix7.rand.80	LA_PRIV_2024	7	586519	GCF_006298365	1481	23	100	2.75921336971123	Parainfluenza	6028807	22007837
LA_PRIV_2024.Mix5.rand.54	LA_PRIV_2024	5	355930	GCF_002815255	2964	2	100	0.987449961167698	Parainfluenza	5388104	1536314
LA_PRIV_2024.Mix8.rand.65	LA_PRIV_2024	8	485162	GCF_006298365	158	14	100	18.3573402059604	Parainfluenza	5432823	6679087
LA_PRIV_2024.Mix6.rand.73	LA_PRIV_2024	6	102553	GCF_002815255	7852	1	99.8577	0.64109564241811	Parainfluenza	4663062	11889560
LA_PRIV_2024.Mix3.rand.12	LA_PRIV_2024	3	471533	GCF_002815255	32	7	100	64.2568642650239	Parainfluenza	1083726	641511
LA_PRIV_2024.Mix7.rand.24	LA_PRIV_2024	7	102542	GCF_002815255	2529	1	99.8642	1.93825598385226	Parainfluenza	3774046	20825386
LA_PRIV_2024.Mix4.rand.22	LA_PRIV_2024	4	87305	GCF_006298365	458	2	99.6766349383517	7.50326186442328	Parainfluenza	935241	14075346
LA_PRIV_2024.Mix8.rand.64	LA_PRIV_2024	8	216537	GCF_002815255	12922	9	100	0.343395262159657	Parainfluenza	4862493	14346904
LA_PRIV_2024.Mix8.rand.25	LA_PRIV_2024	8	476032	GCF_002815255	1008	7	100	4.06774597320449	Parainfluenza	2088113	6872734
LA_PRIV_2024.Mix6.rand.39	LA_PRIV_2024	6	94	NA	NA	NA	NA	NA	Parainfluenza	4126415	14957278
LA_PRIV_2024.Mix6.rand.65	LA_PRIV_2024	6	446354	GCF_002815255	125	8	100	19.485073372241	Parainfluenza	5000724	5998631
LA_PRIV_2024.Mix3.rand.69	LA_PRIV_2024	3	2147	GCF_002815255	120	21	100	25.5085229589756	Parainfluenza	1045745	5104234
LA_PRIV_2024.Mix9.rand.11	LA_PRIV_2024	9	6826709	GCF_002815255	1440	7	100	3.0908933190335	Parainfluenza	12323196	36292451
LA_PRIV_2024.Mix4.rand.64	LA_PRIV_2024	4	180	NA	NA	NA	NA	NA	Parainfluenza	1936600	5743899
LA_PRIV_2024.Mix10.rand.41	LA_PRIV_2024	10	42142	GCF_002815255	1533	4	100	2.98203816193536	Parainfluenza	6985276	13898566
LA_PRIV_2024.Mix7.rand.92	LA_PRIV_2024	7	140507	GCF_002815255	5563	8	100	0.636948091362571	Parainfluenza	5255504	23379723
LA_PRIV_2024.Mix7.rand.73	LA_PRIV_2024	7	102557	GCF_002815255	7954	1	99.8577	0.632960171063226	Parainfluenza	4726653	11893924
LA_PRIV_2024.Mix10.rand.80	LA_PRIV_2024	10	610066	GCF_006298365	1546	23	100	2.63596488394778	Parainfluenza	8266875	23246720
LA_PRIV_2024.Mix5.rand.53	LA_PRIV_2024	5	28766	GCF_002815255	7920	3	99.8576794605809	0.571610716812426	Parainfluenza	5289020	13342772
LA_PRIV_2024.Mix5.rand.2	LA_PRIV_2024	5	135990	GCF_002815255	136	3	100	18.1914194517462	Parainfluenza	2530634	454807
LA_PRIV_2024.Mix5.rand.57	LA_PRIV_2024	5	454840	GCF_002815255	6766	4	100	0.763785685588464	Parainfluenza	3898816	3754609
LA_PRIV_2024.Mix4.rand.58	LA_PRIV_2024	4	38814	GCF_002815255	1263	3	99.1398	3.80744449908844	Parainfluenza	1754397	4897718
LA_PRIV_2024.Mix6.rand.88	LA_PRIV_2024	6	102608	GCF_002815255	3914	1	99.8642	1.12568838239432	Parainfluenza	3965398	30313253
LA_PRIV_2024.Mix2.rand.69	LA_PRIV_2024	2	50	NA	NA	NA	NA	NA	Parainfluenza	555460	3494539
LA_PRIV_2024.Mix6.rand.30	LA_PRIV_2024	6	5766774	GCF_002815255	9871	3	100	0.484695898549468	Parainfluenza	10848667	44826108
LA_PRIV_2024.Mix5.rand.8	LA_PRIV_2024	5	5768633	GCF_002815255	580	3	100	7.34762195208443	Parainfluenza	10634093	17651733
LA_PRIV_2024.Mix3.rand.32	LA_PRIV_2024	3	459311	GCF_006298365	119	5	100	27.5657486938812	Parainfluenza	1082614	310712
LA_PRIV_2024.Mix6.rand.77	LA_PRIV_2024	6	45081	GCF_002815255	3914	5	99.5860321624445	0.852468854548263	Parainfluenza	2067437	4764518
LA_PRIV_2024.Mix4.rand.98	LA_PRIV_2024	4	122341	GCF_002815255	994	19	100	4.68945447853255	Parainfluenza	1952786	2380310
LA_PRIV_2024.Mix2.rand.48	LA_PRIV_2024	2	3	NA	NA	NA	NA	NA	Parainfluenza	25530	276182
LA_PRIV_2024.Mix10.rand.44	LA_PRIV_2024	10	393399	GCF_002815255	8824	1	99.8771	0.555796889941563	Parainfluenza	7808390	17432736
LA_PRIV_2024.Mix9.rand.96	LA_PRIV_2024	9	102824	GCF_002815255	3653	1	99.8577	1.15475772898644	Parainfluenza	8557334	33967086
LA_PRIV_2024.Mix7.rand.43	LA_PRIV_2024	7	182177	GCF_000850205	3718	18	100	1.00068996106648	Parainfluenza	4329449	14400502
LA_PRIV_2024.Mix3.rand.28	LA_PRIV_2024	3	2141	GCF_002815255	116	21	100	25.889871196318	Parainfluenza	1037465	2630688
LA_PRIV_2024.Mix4.rand.41	LA_PRIV_2024	4	2039	GCF_002815255	361	21	100	12.9919984046664	Parainfluenza	2962167	11273835
LA_PRIV_2024.Mix9.rand.43	LA_PRIV_2024	9	182179	GCF_000850205	5999	18	100	0.650744967582934	Parainfluenza	5449210	25780401
LA_PRIV_2024.Mix8.rand.36	LA_PRIV_2024	8	137692	GCF_002815255	96	4	100	33.4885717351647	Parainfluenza	2537006	7714317
LA_PRIV_2024.Mix8.rand.85	LA_PRIV_2024	8	499543	GCF_002815255	4865	14	100	0.764097736453356	Parainfluenza	4062414	39353823
LA_PRIV_2024.Mix9.rand.31	LA_PRIV_2024	9	524650	GCF_006298365	1297	17	100	3.35055380633591	Parainfluenza	4662800	46412913
LA_PRIV_2024.Mix4.rand.65	LA_PRIV_2024	4	446229	GCF_002815255	22	8	100	32.5422776785893	Parainfluenza	3072560	2314155
LA_PRIV_2024.Mix10.rand.97	LA_PRIV_2024	10	198476	GCF_006298365	9005	19	100	0.592625038471017	Parainfluenza	5625144	8312223
LA_PRIV_2024.Mix5.rand.29	LA_PRIV_2024	5	53101	GCF_002815255	72	11	100	46.002498438476	Parainfluenza	1758528	2591219
LA_PRIV_2024.Mix9.rand.9	LA_PRIV_2024	9	6148960	GCF_002815255	11476	3	100	0.333330389352901	Parainfluenza	15014534	27479550
LA_PRIV_2024.Mix6.rand.89	LA_PRIV_2024	6	366	GCF_002815255	511	1	1.8174	0.156888581191237	Parainfluenza	4473926	2877779
LA_PRIV_2024.Mix2.rand.77	LA_PRIV_2024	2	8305	GCF_006298365	17	10	98.8035409759622	88.2451478743068	Parainfluenza	371955	3456214
LA_PRIV_2024.Mix10.rand.24	LA_PRIV_2024	10	128185	GCF_002815255	2594	5	100	1.92356433655397	Parainfluenza	4223351	21059426
LA_PRIV_2024.Mix6.rand.19	LA_PRIV_2024	6	10498	GCF_002815255	10314	14	94.4508925808672	0.342924689239176	Parainfluenza	3541721	23714693
LA_PRIV_2024.Mix8.rand.18	LA_PRIV_2024	8	903457	GCF_006298365	426	30	100	11.6853197674419	Parainfluenza	3602550	623163
LA_PRIV_2024.Mix2.rand.25	LA_PRIV_2024	2	50	NA	NA	NA	NA	NA	Parainfluenza	411010	373281
LA_PRIV_2024.Mix3.rand.97	LA_PRIV_2024	3	8367	GCF_006298365	7418	10	99.0751904512067	0.679988565503331	Parainfluenza	2346914	3451328
LA_PRIV_2024.Mix7.rand.66	LA_PRIV_2024	7	128124	GCF_002815255	3758	5	100	0.929592949531564	Parainfluenza	3338429	20841581
LA_PRIV_2024.Mix8.rand.92	LA_PRIV_2024	8	140631	GCF_002815255	5647	8	100	0.630505651102303	Parainfluenza	6792185	23582225
LA_PRIV_2024.Mix4.rand.75	LA_PRIV_2024	4	137354	GCF_002815255	295	2	100	14.3798492779448	Parainfluenza	2268976	13131643
LA_PRIV_2024.Mix7.rand.62	LA_PRIV_2024	7	525978	GCF_006298365	517	23	100	8.65882281374989	Parainfluenza	5693361	3150698
LA_PRIV_2024.Mix3.rand.64	LA_PRIV_2024	3	46	NA	NA	NA	NA	NA	Parainfluenza	753826	5441317
LA_PRIV_2024.Mix6.rand.85	LA_PRIV_2024	6	45125	GCF_002815255	4075	5	99.5796325236696	0.835164906692819	Parainfluenza	2702505	18689178
LA_PRIV_2024.Mix3.rand.99	LA_PRIV_2024	3	23570	GCF_002815255	136	5	99.7090072429907	27.7773773918057	Parainfluenza	1023137	908761
LA_PRIV_2024.Mix7.rand.9	LA_PRIV_2024	7	6138797	GCF_002815255	8058	3	100	0.55624933946739	Parainfluenza	13574254	24843590
LA_PRIV_2024.Mix9.rand.34	LA_PRIV_2024	9	489392	GCF_002815255	7707	12	100	0.696752521799439	Parainfluenza	4756925	12487705
LA_PRIV_2024.Mix9.rand.85	LA_PRIV_2024	9	499545	GCF_002815255	4871	14	100	0.763625152402708	Parainfluenza	4084728	39626471
LA_PRIV_2024.Mix4.rand.5	LA_PRIV_2024	4	502859	GCF_006298365	127	16	100	20.5679065579384	Parainfluenza	2592682	1416880
LA_PRIV_2024.Mix7.rand.74	LA_PRIV_2024	7	945324	GCF_002815255	7242	24	100	0.744651302180412	Parainfluenza	7325180	4935617
LA_PRIV_2024.Mix9.rand.14	LA_PRIV_2024	9	966620	GCF_006298365	7145	29	92.9698465313896	0.66546612719546	Parainfluenza	4941195	13330152
