order	fre	frePool	ratio
534	563	6506	0.999846319348394
535	562	6506	0.999846319348394
536	559	6506	0.999846319348394
537	559	6506	0.999846319348394
538	558	6506	0.999846319348394
539	556	6506	0.999846319348394
540	554	6506	0.999846319348394
541	554	6506	0.999846319348394
542	551	6506	0.999846319348394
543	549	6506	0.999846319348394
544	546	6506	0.999846319348394
545	538	6506	0.999846319348394
546	537	6506	0.999846319348394
547	534	6506	0.999846319348394
548	533	6506	0.999846319348394
549	533	6506	0.999846319348394
550	533	6506	0.999846319348394
551	528	6506	0.999846319348394
552	525	6506	0.999846319348394
553	524	6506	0.999846319348394
554	523	6506	0.999846319348394
555	522	6506	0.999846319348394
556	522	6506	0.999846319348394
557	520	6506	0.999846319348394
558	516	6506	0.999846319348394
559	514	6506	0.999846319348394
560	507	6506	0.999846319348394
561	501	6506	0.999846319348394
562	500	6506	0.999846319348394
563	498	6506	0.999846319348394
564	498	6506	0.999846319348394
565	496	6506	0.999846319348394
566	494	6506	0.999846319348394
567	494	6506	0.999846319348394
568	491	6506	0.999846319348394
569	491	6506	0.999846319348394
570	481	6506	0.999846319348394
571	480	6506	0.999846319348394
572	480	6506	0.999846319348394
573	479	6506	0.999846319348394
574	479	6506	0.999846319348394
575	475	6506	0.999846319348394
576	473	6506	0.999846319348394
577	472	6506	0.999846319348394
578	472	6506	0.999846319348394
579	472	6506	0.999846319348394
580	470	6506	0.999846319348394
581	470	6506	0.999846319348394
582	470	6506	0.999846319348394
583	468	6506	0.999846319348394
584	466	6506	0.999846319348394
585	465	6506	0.999846319348394
586	465	6506	0.999846319348394
587	464	6506	0.999846319348394
588	460	6506	0.999846319348394
589	451	6506	0.999846319348394
590	448	6506	0.999846319348394
591	447	6506	0.999846319348394
592	447	6506	0.999846319348394
593	444	6506	0.999846319348394
594	442	6506	0.999846319348394
595	441	6506	0.999846319348394
596	438	6506	0.999846319348394
597	436	6506	0.999846319348394
598	431	6506	0.999846319348394
599	426	6506	0.999846319348394
600	425	6506	0.999846319348394
601	425	6506	0.999846319348394
602	425	6506	0.999846319348394
603	413	6506	0.999846319348394
604	411	6506	0.999846319348394
605	411	6506	0.999846319348394
606	409	6506	0.999846319348394
607	402	6506	0.999846319348394
608	401	6506	0.999846319348394
609	400	6506	0.999846319348394
610	397	6506	0.999846319348394
611	390	6506	0.999846319348394
612	390	6506	0.999846319348394
613	388	6506	0.999846319348394
614	387	6506	0.999846319348394
615	384	6506	0.999846319348394
616	382	6506	0.999846319348394
617	377	6506	0.999846319348394
618	372	6506	0.999846319348394
619	372	6506	0.999846319348394
620	371	6506	0.999846319348394
621	362	6506	0.999846319348394
622	361	6506	0.999846319348394
623	360	6506	0.999846319348394
624	359	6506	0.999846319348394
625	356	6506	0.999846319348394
626	349	6506	0.999846319348394
627	347	6506	0.999846319348394
628	347	6506	0.999846319348394
629	341	6506	0.999846319348394
630	339	6506	0.999846319348394
631	335	6506	0.999846319348394
632	329	6506	0.999846319348394
633	326	6506	0.999846319348394
634	325	6506	0.999846319348394
635	324	6506	0.999846319348394
636	324	6506	0.999846319348394
637	322	6506	0.999846319348394
638	321	6506	0.999846319348394
639	321	6506	0.999846319348394
640	319	6506	0.999846319348394
641	317	6506	0.999846319348394
642	312	6506	0.999846319348394
643	308	6506	0.999846319348394
644	308	6506	0.999846319348394
645	308	6506	0.999846319348394
646	308	6506	0.999846319348394
647	305	6506	0.999846319348394
648	304	6506	0.999846319348394
649	303	6506	0.999846319348394
650	299	6506	0.999846319348394
651	298	6506	0.999846319348394
652	292	6506	0.999846319348394
653	291	6506	0.999846319348394
654	287	6506	0.999846319348394
655	284	6506	0.999846319348394
656	282	6506	0.999846319348394
657	275	6506	0.999846319348394
658	275	6506	0.999846319348394
659	275	6506	0.999846319348394
660	274	6506	0.999846319348394
661	265	6506	0.999846319348394
662	265	6506	0.999846319348394
663	265	6506	0.999846319348394
664	265	6506	0.999846319348394
665	264	6506	0.999846319348394
666	260	6506	0.999846319348394
667	254	6506	0.999846319348394
668	253	6506	0.999846319348394
669	250	6506	0.999846319348394
670	249	6506	0.999846319348394
671	248	6506	0.999846319348394
672	245	6506	0.999846319348394
673	243	6506	0.999846319348394
674	243	6506	0.999846319348394
675	243	6506	0.999846319348394
676	242	6506	0.999846319348394
677	240	6506	0.999846319348394
678	240	6506	0.999846319348394
679	239	6506	0.999846319348394
680	239	6506	0.999846319348394
681	236	6506	0.999846319348394
682	235	6506	0.999846319348394
683	234	6506	0.999846319348394
684	232	6506	0.999846319348394
685	228	6506	0.999846319348394
686	226	6506	0.999846319348394
687	226	6506	0.999846319348394
688	225	6506	0.999846319348394
689	223	6506	0.999846319348394
690	219	6506	0.999846319348394
691	219	6506	0.999846319348394
692	219	6506	0.999846319348394
693	218	6506	0.999846319348394
694	218	6506	0.999846319348394
695	217	6506	0.999846319348394
696	216	6506	0.999846319348394
697	214	6506	0.999846319348394
698	209	6506	0.999846319348394
699	209	6506	0.999846319348394
700	205	6506	0.999846319348394
701	204	6506	0.999846319348394
702	204	6506	0.999846319348394
